運動,0.738807190258
樂器,0.68319302521
數學,0.531505779083
昆蟲,0.522788286327
五專,0.493854504747
節能,0.48476911549
登革熱,0.462845059491
圖書,0.458176612881
生命,0.455734485521
長輩,0.447744368565
職工,0.441808283839
服務,0.43637553917
國防,0.431292217769
針灸,0.426962005735
書館,0.419377558465
法製,0.417723859919
診病,0.416950756095
學生會,0.413739067055
圖書館,0.413559647864
品德,0.412359529936
商品,0.407507839986
用戶,0.405101350365
測試,0.404710718946
青年,0.40268279806
建築,0.402574859871
櫻花,0.402447894233
流感,0.401153978637
專利,0.393249862232
用藥,0.388544229726
土地,0.386494804357
匈牙利,0.384403048498
動畫,0.382378819359
情緒,0.375428258479
法製教育,0.372307038331
能源,0.367164217764
體驗,0.359175554506
孩子,0.354119937975
情感,0.347557229942
製服,0.346595920282
防災,0.34366563179
口罩,0.33884914585
鴨子,0.336536139821
中醫,0.335899673689
遊泳,0.334856664634
設備,0.333659178574
